level_0,index,InChIKey,Solubility,SMILES,M,N_atoms,N_aroma_cycles,N_aroma_heterocycles,TPSA,logP,MP
8895,8985,VYKSRLDHXQURKA-UHFFFAOYSA-N,-3.5440550746996617,COCCCCC(=O)C1C=CC(=CC=1)C(F)(F)F,260.255,33,1,0,26.3,3.7048000000000023,46.75
8902,8992,VYWPPRLJNVHPEU-UHFFFAOYSA-N,-2.349245859956264,O=C(CCl)C1C=CC(Cl)=CC=1Cl,223.486,17,1,0,17.07,3.414900000000001,53.80555555555556
8905,8995,VYXHVRARDIDEHS-UHFFFAOYSA-N,-3.096594711921442,C1CC=CCCC=C1,108.184,20,0,0,0.0,2.6728000000000014,100.55555555555556
8906,8996,VYYKGEAVUMSSBR-UHFFFAOYSA-N,-6.007442759635353,CCCCOCCOCCOCCOC(=O)CCCC(=O)OCCOCCOCCOCCCC,508.64900000000057,83,0,0,107.98000000000002,2.9429000000000016,20.0
8922,9012,VZYBFCDYFROPPK-UHFFFAOYSA-N,-7.1387547034,OC(COc1ccc(c(O)c1)C(=O)c2ccccc2)COc3ccc(c(O)c3)C(=O)c4ccccc4,484.50400000000025,60,4,0,113.28999999999999,4.378500000000003,152.35000000000002
8923,9013,VZYBFCDYFROPPK-UHFFFAOYSA-N,-7.138748136176806,OC(COC1=CC(O)=C(C=C1)C(=O)C1C=CC=CC=1)COC1=CC(O)=C(C=C1)C(=O)C1C=CC=CC=1,484.50400000000025,60,4,0,113.28999999999999,4.378500000000003,152.35000000000002
8924,9014,VZYCZNZBPPHOFY-UHFFFAOYSA-N,-3.894834857951959,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC1=CC=CC=C1N2CCCN1CCN(C)CC1,446.6420000000004,60,2,0,47.10000000000001,3.177100000000002,140.0
8925,9015,VZZSYXAVGYODQG-UHFFFAOYSA-N,-3.718144367489146,CC(C)C1CC=C(CC1)CCC=O,180.29099999999997,33,0,0,17.07,3.3480000000000016,-75.0
8927,9017,WACXOEDXMVDKSB-UHFFFAOYSA-N,-6.043914919877152,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)COC(=O)CCCC,442.5710000000004,67,0,0,60.440000000000005,5.327100000000005,125.7
8928,9018,WAEXFXRVDQXREF-UHFFFAOYSA-N,-3.567217316220343,ONC(=O)CCCCCCC(=O)NC1C=CC=CC=1,264.325,39,1,0,78.43,2.4711,160.625
8933,9023,WAOKMNBZWBGYIK-UHFFFAOYSA-N,-4.640468692816066,CC12CCC3C4CCC(=O)C=C4CC(C)C3C1CCC2(O)C#C,312.4530000000001,51,0,0,37.3,3.738500000000003,182.6
8936,9026,WAQIIHCCEMGYKP-UHFFFAOYSA-N,-4.3823578934,CCC(=O)OC(C)(CCC=C(C)C)C=C,210.31699999999998,37,0,0,26.3,3.6307000000000027,-20.0
8937,9027,WAQIIHCCEMGYKP-UHFFFAOYSA-N,-4.382348790027497,CC(C)=CCCC(C)(C=C)OC(=O)CC,210.31699999999995,37,0,0,26.3,3.6307000000000027,-20.0
8943,9033,WBAXCOMEMKANRN-UHFFFAOYSA-N,-1.069187592751097,CC(C=C)C#N,81.11800000000001,13,0,0,23.79,1.33208,-123.0
8946,9036,WBCXRDHKXHADQF-UHFFFAOYSA-N,-8.1811252654,COCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,379.3720000000002,45,3,1,134.48,0.4649999999999996,194.0
8947,9037,WBCXRDHKXHADQF-UHFFFAOYSA-N,-8.181118498491912,COCCCN1C(=O)C2=C(C1=O)C(N)=C1C(C(=O)C3=CC=CC=C3C1=O)=C2N,379.3720000000001,45,3,1,134.48,0.46500000000000025,194.0
8948,9038,WBCXRDHKXHADQF-UHFFFAOYSA-N,-7.323792769,COCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,379.3720000000002,45,3,1,134.48,0.4649999999999996,194.0
8949,9039,WBFXQKNQVZMOSQ-UHFFFAOYSA-N,-3.2553454425,CCOC(=O)C1=NN(C(=O)C1)c2ccccc2,232.239,29,1,0,58.97,1.3424,183.0
8950,9040,WBFXQKNQVZMOSQ-UHFFFAOYSA-N,-3.2553385056059847,CCOC(=O)C1CC(=O)N(N=1)C1C=CC=CC=1,232.239,29,1,0,58.970000000000006,1.3424,183.0
8972,9062,WBZPMFHFKXZDRZ-UHFFFAOYSA-N,-7.1224610466,CC(C)(C)CCCCC(=O)OC=C,184.279,33,0,0,26.3,3.279600000000002,-65.0
8973,9063,WBZPMFHFKXZDRZ-UHFFFAOYSA-N,-7.122452324462777,CC(C)(C)CCCCC(=O)OC=C,184.279,33,0,0,26.3,3.279600000000002,-65.0
8998,9088,WDQMWEYDKDCEHT-UHFFFAOYSA-N,-5.0932158719,CCCCC(CC)COC(=O)C(C)=C,198.30599999999995,36,0,0,26.3,3.3221000000000016,-50.0
8999,9089,WDQMWEYDKDCEHT-UHFFFAOYSA-N,-4.8059741607,CCCCC(CC)COC(=O)C(C)=C,198.30599999999995,36,0,0,26.3,3.3221000000000016,-50.0
9000,9090,WDQMWEYDKDCEHT-UHFFFAOYSA-N,-4.8059651374606025,CC(=C)C(=O)OCC(CCCC)CC,198.30599999999995,36,0,0,26.3,3.3221000000000025,-50.0
9001,9091,WDQMWEYDKDCEHT-UHFFFAOYSA-N,-4.4052412518,CCCCC(CC)COC(=O)C(C)=C,198.30599999999995,36,0,0,26.3,3.3221000000000016,-50.0
9002,9092,WDSOYUINLRIGNV-UHFFFAOYSA-N,-4.6835903829,COC1CCCCCCCCCCC1,198.34999999999994,40,0,0,9.23,4.306100000000004,8.35
9003,9093,WDSOYUINLRIGNV-UHFFFAOYSA-N,-4.683579304146477,COC1CCCCCCCCCCC1,198.34999999999994,40,0,0,9.23,4.306100000000004,8.35
9004,9094,WDTRKHSHZIJORU-UHFFFAOYSA-N,-4.805721024812887,[O-][N+](=O)C1=CC(Cl)=C(C=C1Cl)OC(F)(F)C(F)C(F)(F)F,358.02099999999996,24,1,0,52.370000000000005,4.7736,-72.0
9007,9097,WECDUOXQLAIPQW-UHFFFAOYSA-N,-4.1506087086,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,226.32299999999998,35,2,0,52.04,3.0586400000000014,156.0
9008,9098,WECDUOXQLAIPQW-UHFFFAOYSA-N,-4.15059684613865,CC1C=C(CC2=CC(C)=C(N)C=C2)C=CC=1N,226.323,35,2,0,52.04,3.0586400000000005,156.0
9009,9099,WECHHDJTILFYQT-UHFFFAOYSA-N,-1.623150885136366,CC(=O)C1C=CC(=CC=1)NC(C)=O,177.20299999999995,24,1,0,46.17,1.8475999999999997,168.5
9019,9109,WEXQOLCYKFJAJZ-UHFFFAOYSA-N,-2.19245130278495,OC(=O)C1=CN(C2CC2)C2C(=CC(F)=C(C=2F)N2CC3NCCCC3C2)C1=O,389.4020000000002,49,1,1,74.57,2.5010000000000003,245.5
9022,9112,WFBDWTZOYPUBQZ-UHFFFAOYSA-N,0.8854190372,CN(C)CCCNC=O,130.191,23,0,0,32.34,-0.3159,-70.0
9030,9120,WFNDDSQUKATKNX-UHFFFAOYSA-N,-2.219785000760584,CCCC(=O)OCCC1C=CC=CC=1,192.258,30,1,0,26.3,2.572400000000001,-10.13
9034,9124,WFUSRMKEOWVDPU-UHFFFAOYSA-N,-7.478799523510579,CCN(CC)C1C=C2OC(=O)C(=CC2=CC=1)C1NC2=CC=CC=C2C(=O)N=1,361.40100000000007,46,2,2,79.2,3.5427000000000017,203.2
9035,9125,WFXHUBZUIFLWCV-UHFFFAOYSA-N,-6.8531467823,CCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCC,356.54700000000025,65,0,0,52.6,5.8200000000000065,-54.0
9036,9126,WFXHUBZUIFLWCV-UHFFFAOYSA-N,-5.1903889506,CCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCC,356.54700000000025,65,0,0,52.6,5.8200000000000065,-54.0
9039,9129,WGONOKAJJBMHGL-UHFFFAOYSA-N,-6.623867947678384,CCCC1CCC(CC1)C1CCC(CC1)C1=CC=C(OCCC)C(F)=C1F,378.54700000000014,63,1,0,9.23,7.633900000000007,170.0
9043,9133,WGPCZPLRVAWXPW-UHFFFAOYSA-N,-3.5191755809112317,CCCCCCCCC1CCC(=O)O1,198.30599999999995,36,0,0,26.3,3.4426000000000023,11.15
9049,9139,WHBIGIKBNXZKFE-UHFFFAOYSA-N,-3.725000480057652,CS(=O)(=O)NC1C=C2C=C(NC2=CC=1)C(=O)N1CCN(CC1)C1=NC=CC=C1NC(C)C,456.5720000000003,60,1,2,110.42999999999999,2.7171000000000003,227.0
9050,9140,WHBIGIKBNXZKFE-UHFFFAOYSA-N,0.7261792849846168,CS(=O)(=O)NC1C=C2C=C(NC2=CC=1)C(=O)N1CCN(CC1)C1=NC=CC=C1NC(C)C,456.5720000000003,60,1,2,110.42999999999999,2.7171000000000003,227.0
9051,9141,WHBKVWBGTBULQY-UHFFFAOYSA-N,-7.454047516449937,CCCC(COC(=O)CCCCCCC)CCCCC,284.4839999999999,56,0,0,26.3,5.8867000000000065,-38.9
9061,9151,WHPNHQRWWMLKPJ-UHFFFAOYSA-N,-3.9415179007235577,OC1C=CC(O)=C2C=1C(=O)C1=C(C(=CC=C1NCCO)NCCO)C2=O,358.3500000000001,44,2,0,139.12,0.6816,258.75
9065,9155,WHTVZRBIWZFKQO-UHFFFAOYSA-N,-4.261938355420453,CC(CCCN(CC)CC)NC1C=CN=C2C=C(Cl)C=CC2=1,319.88000000000005,48,1,1,28.16,4.810600000000004,87.0
9069,9159,WHWDWIHXSPCOKZ-UHFFFAOYSA-N,-5.4746775177,CC(C)CCCC(C)CCCC(C)CCCC(C)=O,268.48499999999996,55,0,0,17.07,6.014500000000006,-78.0
9070,9160,WHWDWIHXSPCOKZ-UHFFFAOYSA-N,-5.474665942525217,CC(C)CCCC(C)CCCC(C)CCCC(C)=O,268.48499999999996,55,0,0,17.07,6.014500000000006,-78.0
9072,9162,WHZPMLXZOSFAKY-UHFFFAOYSA-N,-2.4936072827658564,OC1C=CC(=CC=1)NS(=O)(=O)C1C=CC=CC=1,249.291,28,2,0,66.4,2.1929999999999996,154.0
9075,9165,WIDNAJNXDPHROL-UHFFFAOYSA-N,-4.065507770906055,CC(C)C(=O)NC1=NC(=CS1)C1C=CC(O)=CC=1O,278.333,33,1,1,82.45,2.8158000000000016,244.7
9078,9169,WIOOKFSQOTUWCF-UHFFFAOYSA-N,-6.940263660444629,CCCCC1COC(OC1)C1C=CC(=CC=1)C1C=C(F)C(=CC=1)C1=CC(F)=C(F)C(F)=C1,444.4680000000001,56,3,0,18.46,7.428800000000006,74.3
9079,9170,WITDFSFZHZYQHB-UHFFFAOYSA-N,-7.736250420433163,S=C(SSC(=S)N(CC1C=CC=CC=1)CC1C=CC=CC=1)N(CC1C=CC=CC=1)CC1C=CC=CC=1,544.8360000000004,64,4,0,6.48,8.342400000000005,127.5
9086,9177,WJGJBTRPKNBZBW-UHFFFAOYSA-N,-1.480598708427785,NS(=O)(=O)C1=CC=C(S1)S(=O)(=O)CCCCO,299.39500000000004,30,0,1,114.53000000000002,-0.05829999999999996,109.0
9089,9180,WJKHJLXJJJATHN-UHFFFAOYSA-N,0.7547415114339535,O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F,282.13899999999995,15,0,0,77.51,0.7022000000000003,-80.0
9093,9184,WJSDHUCWMSHDCR-UHFFFAOYSA-N,-2.7504905926329597,CC(=O)OCC=CC1C=CC=CC=1,176.215,25,1,0,26.3,2.2629,-3.7
9099,9190,WKBQQWDVVHGWDB-UHFFFAOYSA-N,0.5257355357,OCc1scnc1,115.15699999999998,12,0,1,33.120000000000005,0.6354,-25.0
9101,9192,WKHTUDYDJUHYMK-UHFFFAOYSA-N,-5.4517941085,CC(CO)C1CCCCCCCCCCC1,226.4039999999999,46,0,0,20.23,4.535700000000005,34.9
9102,9193,WKHTUDYDJUHYMK-UHFFFAOYSA-N,-5.451782794277128,CC(CO)C1CCCCCCCCCCC1,226.4039999999999,46,0,0,20.23,4.535700000000005,34.9
9103,9194,WKQWDIFHKYWRTA-UHFFFAOYSA-N,-2.7010952437,CCC(=O)C(C)CC=C(C)C,154.253,29,0,0,17.07,2.9579000000000013,-50.0
9104,9195,WKQWDIFHKYWRTA-UHFFFAOYSA-N,-2.7010849069189726,CC(C)=CCC(C)C(=O)CC,154.253,29,0,0,17.07,2.9579000000000013,-50.0
9105,9196,WKTJXDHLMJKSGI-UHFFFAOYSA-N,-5.2439932671,C1CC(CC=C1)C2OCC3(CO2)COC(OC3)C4CCC=CC4,320.4290000000001,51,0,0,36.92,3.4312000000000022,91.1
9106,9197,WKTJXDHLMJKSGI-UHFFFAOYSA-N,-5.241856518480772,C1OC(OCC21COC(OC2)C1CC=CCC1)C1CC=CCC1,320.4290000000001,51,0,0,36.92,3.4312000000000022,91.1
9107,9198,WKTJXDHLMJKSGI-UHFFFAOYSA-N,-5.2397354439,C1CC(CC=C1)C2OCC3(CO2)COC(OC3)C4CCC=CC4,320.4290000000001,51,0,0,36.92,3.4312000000000022,91.1
9108,9199,WLAMNBDJUVNPJU-UHFFFAOYSA-N,-0.3559535751,CCC(C)C(O)=O,102.13299999999998,17,0,0,37.3,1.1171,-90.0
9112,9203,WLLGXSLBOPFWQV-UHFFFAOYSA-N,-4.263850432936055,CCC(CN1C(=O)C2C(C3CC2C=C3)C1=O)CCCC,275.392,45,0,0,37.38,3.009900000000002,-20.0
9113,9204,WLPCAERCXQSYLQ-UHFFFAOYSA-N,-5.77546173319796,N#CC1=CC=CC=C1N=C(O)C1SN=C(Cl)C=1Cl,298.154,23,1,1,69.27,3.957880000000001,194.4
9117,9208,WLTCCDHHWYAMCG-UHFFFAOYSA-N,-6.9384048173,C(Oc1ccc2ccccc2c1)c3ccccc3,234.298,32,3,0,9.23,4.418800000000003,101.5
9118,9209,WLTCCDHHWYAMCG-UHFFFAOYSA-N,-6.938394557855157,C(OC1=CC2=CC=CC=C2C=C1)C1C=CC=CC=1,234.298,32,3,0,9.23,4.418800000000004,101.5
9119,9210,WLTCCDHHWYAMCG-UHFFFAOYSA-N,-6.4776739787,C(Oc1ccc2ccccc2c1)c3ccccc3,234.298,32,3,0,9.23,4.418800000000003,101.5
9121,9212,WLUJHMKCLOIRSK-UHFFFAOYSA-N,-6.014882924332643,CC1=NC(C)=C(C)N1C,124.18699999999998,21,0,1,17.82,1.34536,147.05
9122,9213,WLVCBAMXYMWGLJ-UHFFFAOYSA-N,-4.6808820955,CCCCC(CC)CCl,148.677,26,0,0,0.0,3.441600000000002,-102.5
9129,9220,WMDBQMYVAIBBDH-UHFFFAOYSA-N,-0.7568330785752084,CC=C(Cl)C(O)=O,120.53499999999998,12,0,0,37.3,1.2136000000000002,99.8
9134,9225,WMNULTDOANGXRT-UHFFFAOYSA-N,-7.835715931,CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,342.52000000000015,62,0,0,52.60000000000001,5.285800000000005,-40.0
9135,9226,WMNULTDOANGXRT-UHFFFAOYSA-N,-7.8357074816160415,CCCCC(COC(=O)CCC(=O)OCC(CCCC)CC)CC,342.5200000000001,62,0,0,52.60000000000001,5.285800000000005,-40.0
9145,9236,WNDDXVWNZUYONK-UHFFFAOYSA-N,-5.207741560134702,ON=C1CCCC2C3CCC(C3=C(Cl)Cl)C=21,258.148,29,0,0,32.59,4.026100000000002,182.7
9148,9239,WNJSKZBEWNVKGU-UHFFFAOYSA-N,-1.6296186709,COC(Cc1ccccc1)OC,166.21999999999997,26,1,0,18.46,1.8479999999999999,-100.0
9149,9240,WNJSKZBEWNVKGU-UHFFFAOYSA-N,-1.629610740393994,COC(CC1C=CC=CC=1)OC,166.21999999999997,26,1,0,18.46,1.8479999999999999,-100.0
9158,9249,WNUUEQSIAHJIGU-UHFFFAOYSA-N,-3.069312230377987,CN(CCO)C1=NC(NC2C=C(C(C=CC3C=CC(=CC=3S(O)(=O)=O)NC3N=C(N=C(NC4C=CC=CC=4)N=3)N(C)CCO)=CC=2)S(O)(=O)=O)=NC(NC2C=CC=CC=2)=N1,856.948,100,4,2,281.13999999999993,4.551800000000002,400.0
9165,9256,WNWZKKBGFYKSGA-UHFFFAOYSA-N,-7.965431456933506,CC(=O)C(N=NC1=CC(OC)=C(C=C1OC)S(=O)(=O)NC1C=CC=CC=1)C(=O)NC1=CC(OC)=C(Cl)C=C1OC,591.0420000000001,67,3,0,153.97999999999996,4.8552000000000035,300.0
9168,9259,WOBHKFSMXKNTIM-UHFFFAOYSA-N,-0.1144208137,CC(=C)C(=O)OCCO,130.143,19,0,0,46.53,0.09800000000000003,-12.0
9169,9260,WOCGGVRGNIEDSZ-UHFFFAOYSA-N,-3.9963835519,CC(C)(c1ccc(O)c(CC=C)c1)c2ccc(O)c(CC=C)c2,308.42100000000005,47,2,0,40.46,4.8807000000000045,15.0
9170,9261,WOCGGVRGNIEDSZ-UHFFFAOYSA-N,-3.99637378296854,CC(C)(C1=CC(CC=C)=C(O)C=C1)C1C=C(CC=C)C(O)=CC=1,308.421,47,2,0,40.46,4.8807000000000045,15.0
9174,9265,WOXKDUGGOYFFRN-UHFFFAOYSA-N,-3.192460356361432,CN1CC(=O)N2C(CC3=C(NC4C=CC=CC3=4)C2C2=CC=C3OCOC3=C2)C1=O,389.41100000000023,48,2,1,74.87,2.2112999999999996,301.5
9183,9274,WPERCSAKEFXBRC-UHFFFAOYSA-N,-4.43631781931875,CC(C)(OC(=O)C1C=C(C=CC=1Cl)[N+]([O-])=O)C(=O)OCC=C,327.72000000000014,36,1,0,95.74,2.9128000000000016,47.0
9184,9275,WPFVBOQKRVRMJB-UHFFFAOYSA-N,-1.7533224631470945,CC(CC=O)CCCC(C)(C)O,172.268,32,0,0,37.3,2.1527000000000007,21.0
9185,9276,WPFVBOQKRVRMJB-UHFFFAOYSA-N,-0.6921365673,CC(CCCC(C)(C)O)CC=O,172.268,32,0,0,37.3,2.1527000000000003,21.0
9187,9278,WPJYXPXGZDVAIM-UHFFFAOYSA-N,-6.869883970267617,CC(=O)C(=CC(C)CCCCCCCCC)C(=O)OCC,296.45099999999996,53,0,0,43.370000000000005,4.841700000000005,-50.0
9189,9280,WPPOGHDFAVQKLN-UHFFFAOYSA-N,-2.3174519034,CCCCCCCCN1CCCC1=O,197.32199999999997,37,0,0,20.310000000000002,2.9693000000000014,-27.5
9190,9281,WPPOGHDFAVQKLN-UHFFFAOYSA-N,-2.2908541349,CCCCCCCCN1CCCC1=O,197.32199999999997,37,0,0,20.310000000000002,2.9693000000000014,-27.5
9191,9282,WPPOGHDFAVQKLN-UHFFFAOYSA-N,-2.27429083961421,CCCCCCCCN1CCCC1=O,197.32199999999997,37,0,0,20.310000000000002,2.9693000000000014,-27.5
9192,9283,WPPOGHDFAVQKLN-UHFFFAOYSA-N,-2.2577490108,CCCCCCCCN1CCCC1=O,197.32199999999997,37,0,0,20.310000000000002,2.9693000000000014,-27.5
9193,9284,WPPOGHDFAVQKLN-UHFFFAOYSA-N,-2.2382706574,CCCCCCCCN1CCCC1=O,197.32199999999997,37,0,0,20.310000000000002,2.9693000000000014,-27.5
9194,9286,WPPOGHDFAVQKLN-UHFFFAOYSA-N,-2.1616366003,CCCCCCCCN1CCCC1=O,197.32199999999997,37,0,0,20.310000000000002,2.9693000000000014,-27.5
9195,9288,WPRRUCZQBUTYOE-UHFFFAOYSA-N,-3.505835905216694,CC(C)(F)CC(NC(C1C=CC(=CC=1)C1C=CC(=CC=1)S(C)(=O)=O)C(F)(F)F)C(O)=O,461.47700000000015,54,2,0,83.47,4.541500000000004,208.0
9197,9290,WPUKZOKYKHYASK-UHFFFAOYSA-N,-8.8994024295,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,510.84400000000056,98,0,0,52.60000000000001,9.966999999999999,-61.0
9198,9291,WPUKZOKYKHYASK-UHFFFAOYSA-N,-8.8372994831,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,510.84400000000056,98,0,0,52.60000000000001,9.966999999999999,-61.0
9199,9292,WPUKZOKYKHYASK-UHFFFAOYSA-N,-5.7082882968,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,510.84400000000056,98,0,0,52.60000000000001,9.966999999999999,-61.0
9200,9293,WPUKZOKYKHYASK-UHFFFAOYSA-N,-5.6590702742,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,510.84400000000056,98,0,0,52.60000000000001,9.966999999999999,-61.0
9201,9294,WPUKZOKYKHYASK-UHFFFAOYSA-N,-5.65906030636996,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,510.84400000000056,98,0,0,52.60000000000001,9.966999999999999,-61.0
9202,9295,WPUKZOKYKHYASK-UHFFFAOYSA-N,-5.5811834985,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,510.84400000000056,98,0,0,52.60000000000001,9.966999999999999,-61.0
9212,9305,WQZTYCMAGDYRFR-UHFFFAOYSA-N,-5.956474446880862,O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(Cl)C(F)(F)Cl,350.99799999999993,18,0,0,43.370000000000005,3.1815999999999995,-20.0
9215,9308,WRFXXJKURVTLSY-UHFFFAOYSA-N,-2.7493446847,CCC(C)CCCC(C)(C)O,158.285,33,0,0,20.23,2.9737000000000022,-20.0
9216,9309,WRFXXJKURVTLSY-UHFFFAOYSA-N,-2.7493339349642945,CCC(C)CCCC(C)(C)O,158.285,33,0,0,20.23,2.9737000000000022,-20.0
9218,9311,WRGWFXXPBRCSIH-UHFFFAOYSA-N,-3.251730429094582,CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)N(C(C)C)C(C)C,321.37300000000005,46,1,0,72.91000000000001,2.4141000000000004,108.0
9220,9313,WRKNTBMMMVTKKA-UHFFFAOYSA-N,-1.0898261040128254,CN(CCO)C(=O)COC(=O)C1C=CC=CC=1,237.255,32,1,0,66.84,0.29409999999999914,79.0
9221,9314,WRLAXUYIDLSRHV-UHFFFAOYSA-N,-0.1211098882,NC(=O)CCNCCO,132.163,21,0,0,75.35000000000001,-1.5563,61.0
9224,9317,WRQNANDWMGAFTP-UHFFFAOYSA-N,0.9351079333,COC(=O)CC(C)=O,116.116,16,0,0,43.370000000000005,0.13849999999999985,-80.0
9226,9319,WRWZSGSJXXFJOZ-UHFFFAOYSA-N,-8.353937643675508,CC(C)C1=CC(C(C)C)=C(N=C=NC2C(=CC(=CC=2C(C)C)C(C)C)C(C)C)C(=C1)C(C)C,446.7230000000002,79,2,0,24.72,10.564099999999991,-40.4
9229,9322,WRYLYDPHFGVWKC-UHFFFAOYSA-N,-2.6009717695,CC(C)C1(O)CCC(=CC1)C,154.25299999999996,29,0,0,20.23,2.5037000000000003,-25.65
9230,9323,WRYLYDPHFGVWKC-UHFFFAOYSA-N,-1.9409970697,CC(C)C1(O)CCC(=CC1)C,154.25299999999996,29,0,0,20.23,2.5037000000000003,-25.65
9231,9324,WRZMHTIRFOFFPY-UHFFFAOYSA-N,-2.6407576795142123,CC1C=CC(=CC=1)C(=O)CC(=O)C(F)(F)F,230.18499999999995,25,1,0,34.14,2.6992200000000013,45.5
9244,9337,WSSJONWNBBTCMG-UHFFFAOYSA-N,-5.8168194218,CC1CC(CC(C)(C)C1)OC(=O)c2ccccc2O,262.349,41,1,0,46.53,3.763800000000004,-20.0
9245,9338,WSSJONWNBBTCMG-UHFFFAOYSA-N,-2.418871277874205,CC1CC(CC(C)(C)C1)OC(=O)C1C=CC=CC=1O,262.349,41,1,0,46.53,3.763800000000004,-20.0
9248,9341,WSTQLNQRVZNEDV-UHFFFAOYSA-N,-3.4318531319190027,CCCCCC(O)C(C)=CCC,170.29599999999996,34,0,0,20.23,3.283900000000002,-49.99999999999999
9263,9356,WTPYFJNYAMXZJG-UHFFFAOYSA-N,-1.229137954251849,OCCOC1C=CC(=CC=1)OCCO,198.21799999999996,28,1,0,58.92,0.4287999999999999,101.45
9264,9357,WTPYFJNYAMXZJG-UHFFFAOYSA-N,-1.1798717942,OCCOc1ccc(OCCO)cc1,198.21799999999996,28,1,0,58.92,0.4287999999999999,101.45
9265,9358,WTPYRCJDOZVZON-UHFFFAOYSA-N,-3.1530278501,CC(CC=O)CC(C)(C)C,142.242,28,0,0,17.07,2.6477000000000013,-60.0
9266,9360,WTPYRCJDOZVZON-UHFFFAOYSA-N,-2.914456893426125,CC(CC=O)CC(C)(C)C,142.242,28,0,0,17.07,2.6477000000000013,-60.0
9267,9361,WTPYRCJDOZVZON-UHFFFAOYSA-N,-2.6759065954,CC(CC=O)CC(C)(C)C,142.242,28,0,0,17.07,2.6477000000000013,-60.0
9268,9362,WTPYRCJDOZVZON-UHFFFAOYSA-N,-2.5509678588,CC(CC=O)CC(C)(C)C,142.242,28,0,0,17.07,2.6477000000000013,-60.0
9270,9364,WTWBUQJHJGUZCY-UHFFFAOYSA-N,-2.7852565821,CC(C)c1ccc(C=O)cc1,148.20499999999998,23,1,0,17.07,2.6225000000000014,-50.25
9271,9365,WTWBUQJHJGUZCY-UHFFFAOYSA-N,-2.4780500212714545,CC(C)C1C=CC(C=O)=CC=1,148.20499999999998,23,1,0,17.07,2.6225000000000014,-50.25
9272,9366,WTWBUQJHJGUZCY-UHFFFAOYSA-N,-2.1708628557,CC(C)c1ccc(C=O)cc1,148.20499999999998,23,1,0,17.07,2.6225000000000014,-50.25
9281,9375,WUTYZMFRCNBCHQ-UHFFFAOYSA-N,-1.9175187574468904,CC1OC2(CN3CCC2CC3)CS1,199.31899999999996,30,0,0,12.47,1.5602,202.0
9298,9392,WVUCNLQROBXNOX-UHFFFAOYSA-N,-6.422265567903175,CC(C)CCCCCCCOC(=O)C=CC(=O)OCCCCCCCC(C)C,396.6120000000003,72,0,0,52.60000000000001,6.622200000000008,-87.0
9300,9394,WVWZECQNFWFVFW-UHFFFAOYSA-N,-1.7566476759,COC(=O)c1ccccc1C,150.17699999999996,21,1,0,26.3,1.78162,-35.0
9301,9395,WVWZECQNFWFVFW-UHFFFAOYSA-N,-1.7566404447538333,CC1C=CC=CC=1C(=O)OC,150.177,21,1,0,26.3,1.78162,-35.0
9304,9398,WVYMEHMNEMRCEL-UHFFFAOYSA-N,-1.926658683022249,CC1=CC(=CC=C1N)C(C1C=CC(N)=CC=1)=C1C=CC(=N)C=C1,301.39300000000003,42,2,0,75.89,4.107090000000001,200.0
9306,9400,WWHATUWNHYNMNW-UHFFFAOYSA-N,-2.450493749820698,CC1C=CC(=CC=1)C=C(C)CO,162.23199999999997,26,1,0,20.23,2.3906200000000006,22.6
9308,9402,WWVIUVHFPSALDO-UHFFFAOYSA-N,-4.5666142382,CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,368.6500000000001,74,0,0,32.34,6.3158000000000065,67.4
9309,9403,WWVIUVHFPSALDO-UHFFFAOYSA-N,-3.2241915574,CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,368.6500000000001,74,0,0,32.34,6.3158000000000065,67.4
9310,9404,WWWFHFGUOIQNJC-UHFFFAOYSA-N,-2.1487883988555225,[O-][N+](=O)C1=CC=CC(=C1O)C(O)=O,183.11899999999997,18,1,0,100.67000000000002,0.9985999999999999,148.0
9316,9410,WXBDWVKJVASAHR-UHFFFAOYSA-N,-5.3985934767097286,CC1(C)CC(OC=O)C23CC(C)(CCC12)CCC3,250.3819999999999,44,0,0,26.3,3.934600000000003,-34.16
